learner_id,quiz_question,week_number,step_number,question_number,response,submitted_at,correct
fa6f9f4d-26f4-49ca-9755-d227955808c5,7.11.2,7,11,2,2,2016-04-02 08:38:36 UTC,true
fa6f9f4d-26f4-49ca-9755-d227955808c5,7.11.3,7,11,3,2,2016-04-02 08:39:11 UTC,true
fa6f9f4d-26f4-49ca-9755-d227955808c5,7.11.4,7,11,4,2,2016-04-02 08:39:38 UTC,false
fa6f9f4d-26f4-49ca-9755-d227955808c5,7.11.4,7,11,4,4,2016-04-02 08:40:26 UTC,false
fa6f9f4d-26f4-49ca-9755-d227955808c5,7.11.4,7,11,4,1,2016-04-02 08:40:30 UTC,true
fa6f9f4d-26f4-49ca-9755-d227955808c5,7.11.5,7,11,5,3,2016-04-02 08:41:17 UTC,true
a04e4d41-7e19-42af-bea8-620f7d22ffd4,3.14.1,3,14,1,4,2016-04-02 08:50:17 UTC,false
a04e4d41-7e19-42af-bea8-620f7d22ffd4,3.14.1,3,14,1,2,2016-04-02 08:50:43 UTC,true
a04e4d41-7e19-42af-bea8-620f7d22ffd4,3.14.2,3,14,2,2,2016-04-02 08:51:01 UTC,true
a04e4d41-7e19-42af-bea8-620f7d22ffd4,3.14.3,3,14,3,3,2016-04-02 08:51:12 UTC,true
a04e4d41-7e19-42af-bea8-620f7d22ffd4,3.14.4,3,14,4,1,2016-04-02 08:51:29 UTC,true
a04e4d41-7e19-42af-bea8-620f7d22ffd4,3.14.5,3,14,5,3,2016-04-02 08:51:46 UTC,true
923ca56c-2684-4248-81cd-0eda42f15157,2.11.1,2,11,1,1,2016-04-02 09:09:27 UTC,true
923ca56c-2684-4248-81cd-0eda42f15157,2.11.2,2,11,2,3,2016-04-02 09:09:48 UTC,true
923ca56c-2684-4248-81cd-0eda42f15157,2.11.3,2,11,3,2,2016-04-02 09:10:23 UTC,false
923ca56c-2684-4248-81cd-0eda42f15157,2.11.3,2,11,3,3,2016-04-02 09:10:30 UTC,true
923ca56c-2684-4248-81cd-0eda42f15157,2.11.4,2,11,4,4,2016-04-02 09:11:11 UTC,true
923ca56c-2684-4248-81cd-0eda42f15157,2.11.5,2,11,5,3,2016-04-02 09:12:23 UTC,false
923ca56c-2684-4248-81cd-0eda42f15157,2.11.5,2,11,5,4,2016-04-02 09:12:29 UTC,true
76c7a74a-7e74-422d-bd6d-ef625e55954d,3.14.5,3,14,5,2,2016-04-02 09:54:30 UTC,false
76c7a74a-7e74-422d-bd6d-ef625e55954d,3.14.5,3,14,5,3,2016-04-02 09:54:42 UTC,true
76c7a74a-7e74-422d-bd6d-ef625e55954d,3.14.1,3,14,1,2,2016-04-02 09:55:38 UTC,true
76c7a74a-7e74-422d-bd6d-ef625e55954d,3.14.2,3,14,2,2,2016-04-02 09:56:09 UTC,true
76c7a74a-7e74-422d-bd6d-ef625e55954d,3.14.3,3,14,3,3,2016-04-02 09:56:34 UTC,true
76c7a74a-7e74-422d-bd6d-ef625e55954d,3.14.4,3,14,4,3,2016-04-02 09:57:51 UTC,false
76c7a74a-7e74-422d-bd6d-ef625e55954d,3.14.4,3,14,4,4,2016-04-02 09:58:04 UTC,false
76c7a74a-7e74-422d-bd6d-ef625e55954d,3.14.4,3,14,4,1,2016-04-02 09:58:40 UTC,true
2a2896b4-6e3e-499c-b5b9-c59fa13af961,4.10.1,4,10,1,4,2016-04-02 10:15:27 UTC,true
2a2896b4-6e3e-499c-b5b9-c59fa13af961,4.10.2,4,10,2,4,2016-04-02 10:16:23 UTC,false
2a2896b4-6e3e-499c-b5b9-c59fa13af961,4.10.2,4,10,2,1,2016-04-02 10:16:42 UTC,false
16a0a5db-2991-45f7-8ea3-72060fa9a25d,3.14.1,3,14,1,2,2016-04-02 10:27:05 UTC,true
16a0a5db-2991-45f7-8ea3-72060fa9a25d,3.14.2,3,14,2,2,2016-04-02 10:27:27 UTC,true
16a0a5db-2991-45f7-8ea3-72060fa9a25d,3.14.3,3,14,3,3,2016-04-02 10:27:53 UTC,true
16a0a5db-2991-45f7-8ea3-72060fa9a25d,3.14.4,3,14,4,2,2016-04-02 10:28:37 UTC,false
16a0a5db-2991-45f7-8ea3-72060fa9a25d,3.14.4,3,14,4,1,2016-04-02 10:28:57 UTC,true
16a0a5db-2991-45f7-8ea3-72060fa9a25d,3.14.5,3,14,5,3,2016-04-02 10:29:17 UTC,true
2bef0ed4-8707-43a5-8319-6eaa647410e3,4.10.1,4,10,1,4,2016-04-02 11:07:03 UTC,true
2bef0ed4-8707-43a5-8319-6eaa647410e3,4.10.2,4,10,2,4,2016-04-02 11:07:48 UTC,false
2bef0ed4-8707-43a5-8319-6eaa647410e3,4.10.2,4,10,2,2,2016-04-02 11:07:59 UTC,true
2bef0ed4-8707-43a5-8319-6eaa647410e3,4.10.3,4,10,3,2,2016-04-02 11:08:47 UTC,true
a206c51f-1a04-4ada-96a7-b8d65a58810a,2.11.1,2,11,1,4,2016-04-02 11:10:53 UTC,false
a206c51f-1a04-4ada-96a7-b8d65a58810a,2.11.1,2,11,1,1,2016-04-02 11:11:07 UTC,true
a206c51f-1a04-4ada-96a7-b8d65a58810a,2.11.2,2,11,2,3,2016-04-02 11:11:32 UTC,true
a206c51f-1a04-4ada-96a7-b8d65a58810a,2.11.3,2,11,3,3,2016-04-02 11:11:55 UTC,true
2bef0ed4-8707-43a5-8319-6eaa647410e3,4.10.4,4,10,4,1,2016-04-02 11:12:22 UTC,false
a206c51f-1a04-4ada-96a7-b8d65a58810a,2.11.4,2,11,4,3,2016-04-02 11:12:22 UTC,false
2bef0ed4-8707-43a5-8319-6eaa647410e3,4.10.4,4,10,4,2,2016-04-02 11:12:27 UTC,false
a206c51f-1a04-4ada-96a7-b8d65a58810a,2.11.4,2,11,4,4,2016-04-02 11:12:31 UTC,true
a206c51f-1a04-4ada-96a7-b8d65a58810a,2.11.5,2,11,5,4,2016-04-02 11:13:08 UTC,true
2bef0ed4-8707-43a5-8319-6eaa647410e3,4.10.5,4,10,5,1,2016-04-02 11:13:33 UTC,true
9b30153b-eaf7-4348-8f8d-d01acef107ab,2.11.1,2,11,1,1,2016-04-02 11:37:48 UTC,true
5bbdf110-4eb8-4bd1-8f17-2aa38cc0aa78,4.10.1,4,10,1,4,2016-04-02 11:37:56 UTC,true
9b30153b-eaf7-4348-8f8d-d01acef107ab,2.11.2,2,11,2,3,2016-04-02 11:38:05 UTC,true
5bbdf110-4eb8-4bd1-8f17-2aa38cc0aa78,4.10.2,4,10,2,4,2016-04-02 11:38:18 UTC,false
5bbdf110-4eb8-4bd1-8f17-2aa38cc0aa78,4.10.2,4,10,2,2,2016-04-02 11:38:39 UTC,true
9b30153b-eaf7-4348-8f8d-d01acef107ab,2.11.3,2,11,3,3,2016-04-02 11:38:39 UTC,true
5bbdf110-4eb8-4bd1-8f17-2aa38cc0aa78,4.10.3,4,10,3,2,2016-04-02 11:39:05 UTC,true
9b30153b-eaf7-4348-8f8d-d01acef107ab,2.11.4,2,11,4,4,2016-04-02 11:39:23 UTC,true
5bbdf110-4eb8-4bd1-8f17-2aa38cc0aa78,4.10.4,4,10,4,4,2016-04-02 11:39:35 UTC,true
9b30153b-eaf7-4348-8f8d-d01acef107ab,2.11.5,2,11,5,2,2016-04-02 11:40:12 UTC,false
5bbdf110-4eb8-4bd1-8f17-2aa38cc0aa78,4.10.5,4,10,5,1,2016-04-02 11:40:12 UTC,true
9b30153b-eaf7-4348-8f8d-d01acef107ab,2.11.5,2,11,5,4,2016-04-02 11:40:25 UTC,true
091e088b-3a41-4b99-b028-83980bb3fee3,2.11.1,2,11,1,1,2016-04-02 11:43:36 UTC,true
091e088b-3a41-4b99-b028-83980bb3fee3,2.11.2,2,11,2,3,2016-04-02 11:43:48 UTC,true
091e088b-3a41-4b99-b028-83980bb3fee3,2.11.3,2,11,3,3,2016-04-02 11:44:12 UTC,true
091e088b-3a41-4b99-b028-83980bb3fee3,2.11.4,2,11,4,4,2016-04-02 11:44:35 UTC,true
091e088b-3a41-4b99-b028-83980bb3fee3,2.11.5,2,11,5,4,2016-04-02 11:45:06 UTC,true
5f5d55d8-5ac1-4510-afdd-9ed43af9bff7,4.10.1,4,10,1,4,2016-04-02 12:22:10 UTC,true
5f5d55d8-5ac1-4510-afdd-9ed43af9bff7,4.10.2,4,10,2,2,2016-04-02 12:22:31 UTC,true
5f5d55d8-5ac1-4510-afdd-9ed43af9bff7,4.10.3,4,10,3,2,2016-04-02 12:23:55 UTC,true
5f5d55d8-5ac1-4510-afdd-9ed43af9bff7,4.10.4,4,10,4,4,2016-04-02 12:24:12 UTC,true
5f5d55d8-5ac1-4510-afdd-9ed43af9bff7,4.10.5,4,10,5,1,2016-04-02 12:24:25 UTC,true
a92c2b9f-3697-4332-8f0b-b60341141aba,4.10.1,4,10,1,4,2016-04-02 12:29:32 UTC,true
a92c2b9f-3697-4332-8f0b-b60341141aba,4.10.2,4,10,2,2,2016-04-02 12:30:16 UTC,true
a92c2b9f-3697-4332-8f0b-b60341141aba,4.10.3,4,10,3,2,2016-04-02 12:30:52 UTC,true
a92c2b9f-3697-4332-8f0b-b60341141aba,4.10.4,4,10,4,4,2016-04-02 12:31:15 UTC,true
a92c2b9f-3697-4332-8f0b-b60341141aba,4.10.5,4,10,5,1,2016-04-02 12:32:06 UTC,true
885a9d6e-2cf8-4eed-ad19-de27ce70a587,4.10.1,4,10,1,4,2016-04-02 12:57:20 UTC,true
885a9d6e-2cf8-4eed-ad19-de27ce70a587,4.10.2,4,10,2,2,2016-04-02 12:58:02 UTC,true
885a9d6e-2cf8-4eed-ad19-de27ce70a587,4.10.3,4,10,3,2,2016-04-02 12:58:45 UTC,true
885a9d6e-2cf8-4eed-ad19-de27ce70a587,4.10.4,4,10,4,4,2016-04-02 12:59:17 UTC,true
885a9d6e-2cf8-4eed-ad19-de27ce70a587,4.10.5,4,10,5,1,2016-04-02 13:00:01 UTC,true
2a025265-1f9c-4d5b-8794-e09d7ac2b4f5,6.10.1,6,10,1,1,2016-04-02 13:03:18 UTC,true
2a025265-1f9c-4d5b-8794-e09d7ac2b4f5,6.10.2,6,10,2,3,2016-04-02 13:03:37 UTC,true
2a025265-1f9c-4d5b-8794-e09d7ac2b4f5,6.10.3,6,10,3,4,2016-04-02 13:03:49 UTC,true
2a025265-1f9c-4d5b-8794-e09d7ac2b4f5,6.10.4,6,10,4,2,2016-04-02 13:04:12 UTC,true
2a025265-1f9c-4d5b-8794-e09d7ac2b4f5,6.10.5,6,10,5,2,2016-04-02 13:05:01 UTC,false
2a025265-1f9c-4d5b-8794-e09d7ac2b4f5,6.10.5,6,10,5,1,2016-04-02 13:05:58 UTC,true
e24cce81-0caf-4e1a-b452-4c9f83ec71fc,3.14.1,3,14,1,2,2016-04-02 13:48:00 UTC,true
e24cce81-0caf-4e1a-b452-4c9f83ec71fc,3.14.2,3,14,2,2,2016-04-02 13:48:14 UTC,true
e24cce81-0caf-4e1a-b452-4c9f83ec71fc,3.14.3,3,14,3,3,2016-04-02 13:48:29 UTC,true
e24cce81-0caf-4e1a-b452-4c9f83ec71fc,3.14.4,3,14,4,1,2016-04-02 13:49:15 UTC,true
e24cce81-0caf-4e1a-b452-4c9f83ec71fc,3.14.5,3,14,5,3,2016-04-02 13:49:45 UTC,true
9d5a3a2a-bf6a-4d17-b813-32380ba1f858,4.10.1,4,10,1,4,2016-04-02 13:53:20 UTC,true
9d5a3a2a-bf6a-4d17-b813-32380ba1f858,4.10.2,4,10,2,2,2016-04-02 13:53:45 UTC,true
9d5a3a2a-bf6a-4d17-b813-32380ba1f858,4.10.3,4,10,3,2,2016-04-02 13:54:11 UTC,true
9d5a3a2a-bf6a-4d17-b813-32380ba1f858,4.10.4,4,10,4,4,2016-04-02 13:54:26 UTC,true
9d5a3a2a-bf6a-4d17-b813-32380ba1f858,4.10.5,4,10,5,1,2016-04-02 13:54:51 UTC,true
1a685d09-417c-41a2-afec-fc1370d72482,3.14.1,3,14,1,4,2016-04-02 14:16:00 UTC,false
1a685d09-417c-41a2-afec-fc1370d72482,3.14.1,3,14,1,1,2016-04-02 14:16:21 UTC,false
1a685d09-417c-41a2-afec-fc1370d72482,3.14.1,3,14,1,2,2016-04-02 14:16:26 UTC,true
1a685d09-417c-41a2-afec-fc1370d72482,3.14.2,3,14,2,4,2016-04-02 14:17:10 UTC,false
1a685d09-417c-41a2-afec-fc1370d72482,3.14.2,3,14,2,3,2016-04-02 14:17:17 UTC,false
1a685d09-417c-41a2-afec-fc1370d72482,3.14.2,3,14,2,2,2016-04-02 14:17:22 UTC,true
1a685d09-417c-41a2-afec-fc1370d72482,3.14.3,3,14,3,3,2016-04-02 14:18:13 UTC,true
1a685d09-417c-41a2-afec-fc1370d72482,3.14.4,3,14,4,4,2016-04-02 14:19:10 UTC,false
1a685d09-417c-41a2-afec-fc1370d72482,3.14.4,3,14,4,2,2016-04-02 14:19:23 UTC,false
1a685d09-417c-41a2-afec-fc1370d72482,3.14.4,3,14,4,1,2016-04-02 14:19:30 UTC,true
1a685d09-417c-41a2-afec-fc1370d72482,3.14.5,3,14,5,3,2016-04-02 14:20:37 UTC,true
4edd7853-0a2c-4963-85b0-e1d3351ed5e3,4.10.1,4,10,1,3,2016-04-02 14:23:26 UTC,false
4edd7853-0a2c-4963-85b0-e1d3351ed5e3,4.10.1,4,10,1,4,2016-04-02 14:23:31 UTC,true
4edd7853-0a2c-4963-85b0-e1d3351ed5e3,4.10.2,4,10,2,2,2016-04-02 14:23:53 UTC,true
4edd7853-0a2c-4963-85b0-e1d3351ed5e3,4.10.3,4,10,3,2,2016-04-02 14:24:31 UTC,true
4edd7853-0a2c-4963-85b0-e1d3351ed5e3,4.10.4,4,10,4,1,2016-04-02 14:25:11 UTC,false
4edd7853-0a2c-4963-85b0-e1d3351ed5e3,4.10.4,4,10,4,4,2016-04-02 14:25:38 UTC,true
4edd7853-0a2c-4963-85b0-e1d3351ed5e3,4.10.5,4,10,5,1,2016-04-02 14:26:00 UTC,true
f3f4cc19-ea58-43f5-b6c1-6adc385c727f,2.11.1,2,11,1,1,2016-04-02 14:28:52 UTC,true
f3f4cc19-ea58-43f5-b6c1-6adc385c727f,2.11.2,2,11,2,3,2016-04-02 14:29:27 UTC,true
f3f4cc19-ea58-43f5-b6c1-6adc385c727f,2.11.3,2,11,3,3,2016-04-02 14:29:41 UTC,true
f3f4cc19-ea58-43f5-b6c1-6adc385c727f,2.11.4,2,11,4,4,2016-04-02 14:30:07 UTC,true
f3f4cc19-ea58-43f5-b6c1-6adc385c727f,2.11.5,2,11,5,4,2016-04-02 14:30:30 UTC,true
1badc4fc-1c56-493a-b8bc-6525fb305a21,4.10.1,4,10,1,4,2016-04-02 15:09:57 UTC,true
1badc4fc-1c56-493a-b8bc-6525fb305a21,4.10.2,4,10,2,2,2016-04-02 15:10:25 UTC,true
1badc4fc-1c56-493a-b8bc-6525fb305a21,4.10.3,4,10,3,2,2016-04-02 15:10:57 UTC,true
1badc4fc-1c56-493a-b8bc-6525fb305a21,4.10.4,4,10,4,4,2016-04-02 15:11:31 UTC,true
1badc4fc-1c56-493a-b8bc-6525fb305a21,4.10.5,4,10,5,2,2016-04-02 15:11:53 UTC,false
1badc4fc-1c56-493a-b8bc-6525fb305a21,4.10.5,4,10,5,3,2016-04-02 15:11:56 UTC,false
1badc4fc-1c56-493a-b8bc-6525fb305a21,4.10.5,4,10,5,1,2016-04-02 15:11:59 UTC,true
540c7cc2-d982-41da-8bce-42426ffa4704,4.10.1,4,10,1,4,2016-04-02 15:33:39 UTC,true
540c7cc2-d982-41da-8bce-42426ffa4704,4.10.2,4,10,2,2,2016-04-02 15:34:01 UTC,true
540c7cc2-d982-41da-8bce-42426ffa4704,4.10.3,4,10,3,2,2016-04-02 15:34:34 UTC,true
540c7cc2-d982-41da-8bce-42426ffa4704,4.10.4,4,10,4,4,2016-04-02 15:34:55 UTC,true
540c7cc2-d982-41da-8bce-42426ffa4704,4.10.5,4,10,5,1,2016-04-02 15:36:01 UTC,true
a37e6099-aa0d-4aed-8a30-841b26101fad,2.11.1,2,11,1,2,2016-04-02 16:29:32 UTC,false
a37e6099-aa0d-4aed-8a30-841b26101fad,2.11.1,2,11,1,1,2016-04-02 16:29:35 UTC,true
a37e6099-aa0d-4aed-8a30-841b26101fad,2.11.2,2,11,2,3,2016-04-02 16:31:16 UTC,true
a37e6099-aa0d-4aed-8a30-841b26101fad,2.11.3,2,11,3,3,2016-04-02 16:33:57 UTC,true
a37e6099-aa0d-4aed-8a30-841b26101fad,2.11.4,2,11,4,2,2016-04-02 16:36:05 UTC,false
a37e6099-aa0d-4aed-8a30-841b26101fad,2.11.4,2,11,4,1,2016-04-02 16:37:13 UTC,false
a37e6099-aa0d-4aed-8a30-841b26101fad,2.11.4,2,11,4,4,2016-04-02 16:37:20 UTC,true
a37e6099-aa0d-4aed-8a30-841b26101fad,2.11.5,2,11,5,2,2016-04-02 16:45:33 UTC,false
a37e6099-aa0d-4aed-8a30-841b26101fad,2.11.5,2,11,5,4,2016-04-02 16:45:49 UTC,true
ae442f3a-6dc4-4f56-bb1d-61babe51670d,3.14.1,3,14,1,2,2016-04-02 16:48:44 UTC,true
ae442f3a-6dc4-4f56-bb1d-61babe51670d,3.14.2,3,14,2,2,2016-04-02 16:48:55 UTC,true
ae442f3a-6dc4-4f56-bb1d-61babe51670d,3.14.3,3,14,3,2,2016-04-02 16:49:11 UTC,false
ae442f3a-6dc4-4f56-bb1d-61babe51670d,3.14.3,3,14,3,3,2016-04-02 16:49:14 UTC,true
ae442f3a-6dc4-4f56-bb1d-61babe51670d,3.14.4,3,14,4,1,2016-04-02 16:49:39 UTC,true
ae442f3a-6dc4-4f56-bb1d-61babe51670d,3.14.5,3,14,5,3,2016-04-02 16:49:52 UTC,true
8ab065b8-3b1a-4564-95e1-7ff7fdcc107a,3.14.1,3,14,1,2,2016-04-02 16:53:02 UTC,true
8ab065b8-3b1a-4564-95e1-7ff7fdcc107a,3.14.2,3,14,2,2,2016-04-02 16:53:14 UTC,true
8ab065b8-3b1a-4564-95e1-7ff7fdcc107a,3.14.3,3,14,3,3,2016-04-02 16:53:30 UTC,true
c9644331-f8e7-4b49-bfc5-929004b291e9,3.14.1,3,14,1,2,2016-04-02 16:53:53 UTC,true
8ab065b8-3b1a-4564-95e1-7ff7fdcc107a,3.14.4,3,14,4,1,2016-04-02 16:54:08 UTC,true
c9644331-f8e7-4b49-bfc5-929004b291e9,3.14.2,3,14,2,2,2016-04-02 16:54:11 UTC,true
8ab065b8-3b1a-4564-95e1-7ff7fdcc107a,3.14.5,3,14,5,3,2016-04-02 16:54:22 UTC,true
c9644331-f8e7-4b49-bfc5-929004b291e9,3.14.3,3,14,3,3,2016-04-02 16:54:45 UTC,true
c9644331-f8e7-4b49-bfc5-929004b291e9,3.14.4,3,14,4,1,2016-04-02 16:55:44 UTC,true
c9644331-f8e7-4b49-bfc5-929004b291e9,3.14.5,3,14,5,3,2016-04-02 16:56:22 UTC,true
5b84d20f-b553-45c8-ab11-c149f454d69d,4.10.1,4,10,1,4,2016-04-02 17:35:26 UTC,true
5b84d20f-b553-45c8-ab11-c149f454d69d,4.10.2,4,10,2,2,2016-04-02 17:35:46 UTC,true
5b84d20f-b553-45c8-ab11-c149f454d69d,4.10.3,4,10,3,2,2016-04-02 17:36:28 UTC,true
5b84d20f-b553-45c8-ab11-c149f454d69d,4.10.4,4,10,4,4,2016-04-02 17:36:46 UTC,true
5b84d20f-b553-45c8-ab11-c149f454d69d,4.10.5,4,10,5,1,2016-04-02 17:37:13 UTC,true
2e9ae4e7-b7a9-41d1-9d47-e8decd11da7a,4.10.1,4,10,1,4,2016-04-02 17:48:54 UTC,true
e933006f-b0be-4cbc-ae64-944749b0c509,4.10.1,4,10,1,4,2016-04-02 17:49:02 UTC,true
e933006f-b0be-4cbc-ae64-944749b0c509,4.10.2,4,10,2,2,2016-04-02 17:49:20 UTC,true
2e9ae4e7-b7a9-41d1-9d47-e8decd11da7a,4.10.2,4,10,2,2,2016-04-02 17:49:21 UTC,true
e933006f-b0be-4cbc-ae64-944749b0c509,4.10.3,4,10,3,2,2016-04-02 17:49:32 UTC,true
2e9ae4e7-b7a9-41d1-9d47-e8decd11da7a,4.10.3,4,10,3,2,2016-04-02 17:49:40 UTC,true
e933006f-b0be-4cbc-ae64-944749b0c509,4.10.4,4,10,4,3,2016-04-02 17:49:42 UTC,false
e933006f-b0be-4cbc-ae64-944749b0c509,4.10.4,4,10,4,1,2016-04-02 17:49:46 UTC,false
e933006f-b0be-4cbc-ae64-944749b0c509,4.10.4,4,10,4,4,2016-04-02 17:49:49 UTC,true
e933006f-b0be-4cbc-ae64-944749b0c509,4.10.5,4,10,5,2,2016-04-02 17:50:07 UTC,false
e933006f-b0be-4cbc-ae64-944749b0c509,4.10.5,4,10,5,1,2016-04-02 17:50:11 UTC,true
2e9ae4e7-b7a9-41d1-9d47-e8decd11da7a,4.10.4,4,10,4,4,2016-04-02 17:50:38 UTC,true
2e9ae4e7-b7a9-41d1-9d47-e8decd11da7a,4.10.5,4,10,5,1,2016-04-02 17:50:55 UTC,true
f3f4cc19-ea58-43f5-b6c1-6adc385c727f,3.14.1,3,14,1,2,2016-04-02 18:04:13 UTC,true
f3f4cc19-ea58-43f5-b6c1-6adc385c727f,3.14.2,3,14,2,2,2016-04-02 18:04:26 UTC,true
f3f4cc19-ea58-43f5-b6c1-6adc385c727f,3.14.3,3,14,3,3,2016-04-02 18:04:37 UTC,true
f3f4cc19-ea58-43f5-b6c1-6adc385c727f,3.14.4,3,14,4,1,2016-04-02 18:04:57 UTC,true
f3f4cc19-ea58-43f5-b6c1-6adc385c727f,3.14.5,3,14,5,3,2016-04-02 18:05:25 UTC,true
4d0fc9ca-ff81-4958-b9e4-1471035124bf,2.11.1,2,11,1,1,2016-04-02 18:14:32 UTC,true
4d0fc9ca-ff81-4958-b9e4-1471035124bf,2.11.2,2,11,2,3,2016-04-02 18:14:59 UTC,true
4d0fc9ca-ff81-4958-b9e4-1471035124bf,2.11.3,2,11,3,3,2016-04-02 18:15:41 UTC,true
4d0fc9ca-ff81-4958-b9e4-1471035124bf,2.11.4,2,11,4,2,2016-04-02 18:16:42 UTC,false
4d0fc9ca-ff81-4958-b9e4-1471035124bf,2.11.4,2,11,4,3,2016-04-02 18:16:47 UTC,false
4d0fc9ca-ff81-4958-b9e4-1471035124bf,2.11.4,2,11,4,4,2016-04-02 18:16:52 UTC,true
4d0fc9ca-ff81-4958-b9e4-1471035124bf,2.11.5,2,11,5,4,2016-04-02 18:17:53 UTC,true
a5f79ae6-4968-4db3-9c28-c3890ac77e48,4.10.1,4,10,1,4,2016-04-02 18:18:56 UTC,true
a5f79ae6-4968-4db3-9c28-c3890ac77e48,4.10.2,4,10,2,2,2016-04-02 18:20:08 UTC,true
a5f79ae6-4968-4db3-9c28-c3890ac77e48,4.10.3,4,10,3,2,2016-04-02 18:21:14 UTC,true
299d96f2-d03b-4436-91db-1f518e05cc79,4.10.1,4,10,1,4,2016-04-02 18:21:48 UTC,true
299d96f2-d03b-4436-91db-1f518e05cc79,4.10.2,4,10,2,2,2016-04-02 18:22:08 UTC,true
299d96f2-d03b-4436-91db-1f518e05cc79,4.10.3,4,10,3,2,2016-04-02 18:22:47 UTC,true
299d96f2-d03b-4436-91db-1f518e05cc79,4.10.4,4,10,4,1,2016-04-02 18:23:11 UTC,false
a5f79ae6-4968-4db3-9c28-c3890ac77e48,4.10.4,4,10,4,4,2016-04-02 18:23:23 UTC,true
a5f79ae6-4968-4db3-9c28-c3890ac77e48,4.10.5,4,10,5,1,2016-04-02 18:24:17 UTC,true
299d96f2-d03b-4436-91db-1f518e05cc79,4.10.4,4,10,4,4,2016-04-02 18:24:26 UTC,true
299d96f2-d03b-4436-91db-1f518e05cc79,4.10.5,4,10,5,1,2016-04-02 18:24:41 UTC,true
ff89d882-94f2-4b24-8ebe-34b56755c6e9,4.10.1,4,10,1,4,2016-04-02 18:24:58 UTC,true
ff89d882-94f2-4b24-8ebe-34b56755c6e9,4.10.2,4,10,2,4,2016-04-02 18:26:07 UTC,false
ff89d882-94f2-4b24-8ebe-34b56755c6e9,4.10.2,4,10,2,2,2016-04-02 18:26:13 UTC,true
07db4a26-c843-4bfd-a230-58c1b3c0df0a,3.14.1,3,14,1,2,2016-04-02 18:26:27 UTC,true
07db4a26-c843-4bfd-a230-58c1b3c0df0a,3.14.2,3,14,2,4,2016-04-02 18:26:49 UTC,false
07db4a26-c843-4bfd-a230-58c1b3c0df0a,3.14.2,3,14,2,3,2016-04-02 18:26:54 UTC,false
ff89d882-94f2-4b24-8ebe-34b56755c6e9,4.10.3,4,10,3,1,2016-04-02 18:27:00 UTC,false
07db4a26-c843-4bfd-a230-58c1b3c0df0a,3.14.2,3,14,2,1,2016-04-02 18:27:01 UTC,false
07db4a26-c843-4bfd-a230-58c1b3c0df0a,3.14.2,3,14,2,2,2016-04-02 18:27:05 UTC,true
07db4a26-c843-4bfd-a230-58c1b3c0df0a,3.14.3,3,14,3,3,2016-04-02 18:27:27 UTC,true
ff89d882-94f2-4b24-8ebe-34b56755c6e9,4.10.3,4,10,3,3,2016-04-02 18:27:32 UTC,false
ff89d882-94f2-4b24-8ebe-34b56755c6e9,4.10.3,4,10,3,2,2016-04-02 18:27:40 UTC,true
07db4a26-c843-4bfd-a230-58c1b3c0df0a,3.14.4,3,14,4,2,2016-04-02 18:28:04 UTC,false
07db4a26-c843-4bfd-a230-58c1b3c0df0a,3.14.4,3,14,4,4,2016-04-02 18:28:08 UTC,false
ff89d882-94f2-4b24-8ebe-34b56755c6e9,4.10.4,4,10,4,4,2016-04-02 18:28:11 UTC,true
07db4a26-c843-4bfd-a230-58c1b3c0df0a,3.14.4,3,14,4,1,2016-04-02 18:28:12 UTC,true
07db4a26-c843-4bfd-a230-58c1b3c0df0a,3.14.5,3,14,5,4,2016-04-02 18:28:28 UTC,false
07db4a26-c843-4bfd-a230-58c1b3c0df0a,3.14.5,3,14,5,1,2016-04-02 18:28:34 UTC,false
07db4a26-c843-4bfd-a230-58c1b3c0df0a,3.14.5,3,14,5,3,2016-04-02 18:28:39 UTC,true
ff89d882-94f2-4b24-8ebe-34b56755c6e9,4.10.5,4,10,5,1,2016-04-02 18:29:35 UTC,true
f2509682-8149-4ac7-b180-0b94612ea3ad,4.10.1,4,10,1,4,2016-04-02 18:40:52 UTC,true
f2509682-8149-4ac7-b180-0b94612ea3ad,4.10.2,4,10,2,2,2016-04-02 18:41:19 UTC,true
f2509682-8149-4ac7-b180-0b94612ea3ad,4.10.3,4,10,3,2,2016-04-02 18:41:45 UTC,true
f2509682-8149-4ac7-b180-0b94612ea3ad,4.10.4,4,10,4,4,2016-04-02 18:42:04 UTC,true
f2509682-8149-4ac7-b180-0b94612ea3ad,4.10.5,4,10,5,1,2016-04-02 18:42:29 UTC,true
597d4f00-bd8f-4560-8a15-395f65842ed3,4.10.1,4,10,1,4,2016-04-02 18:51:05 UTC,true
597d4f00-bd8f-4560-8a15-395f65842ed3,4.10.2,4,10,2,2,2016-04-02 18:52:30 UTC,true
597d4f00-bd8f-4560-8a15-395f65842ed3,4.10.3,4,10,3,2,2016-04-02 18:53:53 UTC,true
c6293eea-a186-45a0-baac-91062c9b6df6,4.10.1,4,10,1,4,2016-04-02 18:54:48 UTC,true
597d4f00-bd8f-4560-8a15-395f65842ed3,4.10.4,4,10,4,4,2016-04-02 18:55:04 UTC,true
c6293eea-a186-45a0-baac-91062c9b6df6,4.10.2,4,10,2,4,2016-04-02 18:55:11 UTC,false
c6293eea-a186-45a0-baac-91062c9b6df6,4.10.2,4,10,2,2,2016-04-02 18:55:17 UTC,true
